,grid,positionOrder,points,laps,milliseconds_x,fastestLap,rank,fastestLapTime,fastestLapSpeed_x,year,round,driverRef,nationality_x,constructorRef,nationality_y,status,circuitRef,location,country,lat,lng,alt,month,age
266,11.0,6.0,8.0,59.0,7396568.0,58.0,7.0,110283.0,165.272,2022.0,17.0,stroll,Canadian,aston_martin,British,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,23
267,15.0,11.0,0.0,59.0,7429082.0,52.0,13.0,111864.0,162.937,2022.0,17.0,bottas,Finnish,alfa,Swiss,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,33
268,2.0,1.0,25.0,59.0,7340238.0,57.0,2.0,108164.99999999999,168.509,2022.0,17.0,perez,Mexican,red_bull,Austrian,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,32
269,8.0,7.0,6.0,59.0,7399063.0,52.0,5.0,109142.0,167.0,2022.0,17.0,max_verstappen,Dutch,red_bull,Austrian,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,25
270,9.0,12.0,0.0,59.0,7432848.0,59.0,14.0,112067.0,162.641,2022.0,17.0,kevin_magnussen,Danish,haas,American,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,30
271,7.0,10.0,1.0,59.0,7409814.0,56.0,9.0,110569.0,164.845,2022.0,17.0,gasly,French,alphatauri,Italian,Finished,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,26
272,12.0,13.0,0.0,58.0,7543138.0,58.0,8.0,110289.99999999999,165.262,2022.0,17.0,mick_schumacher,German,haas,American,+1 Lap,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,23
273,14.0,20.0,0.0,6.0,8688408.0,5.0,19.0,125556.0,145.168,2022.0,17.0,zhou,Chinese,alfa,Swiss,Collision,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,23
274,10.0,15.0,0.0,34.0,8620008.0,32.0,15.0,118716.00000000001,153.532,2022.0,17.0,tsunoda,Japanese,alphatauri,Italian,Accident,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,22
275,5.0,18.0,0.0,20.0,8637478.0,19.0,16.0,120463.0,151.306,2022.0,17.0,alonso,Spanish,alpine,French,Engine,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,41
276,17.0,16.0,0.0,26.0,8643898.0,24.0,17.0,121105.0,150.504,2022.0,17.0,ocon,French,alpine,French,Engine,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,26
277,0.0,14.0,0.0,57.0,7645764.0,54.0,1.0,106458.0,171.211,2022.0,17.0,russell,British,mercedes,German,+2 Laps,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,24
278,18.0,17.0,0.0,25.0,8654058.0,24.0,18.0,122121.0,149.251,2022.0,17.0,albon,Thai,williams,British,Collision damage,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,26
279,19.0,19.0,0.0,7.0,8688698.0,5.0,20.0,125585.0,145.135,2022.0,17.0,latifi,Canadian,williams,British,Collision damage,marina_bay,Marina Bay,Singapore,1.2914,103.864,18.0,10,27
280,2.0,2.0,18.0,71.0,5915573.0,63.0,2.0,73942.0,209.791,2022.0,21.0,hamilton,British,mercedes,German,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,37
281,1.0,1.0,26.0,71.0,5914044.0,61.0,1.0,73785.0,210.237,2022.0,21.0,russell,British,mercedes,German,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,24
282,19.0,15.0,0.0,71.0,5950060.0,49.0,16.0,75613.0,205.155,2022.0,21.0,albon,Thai,williams,British,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,26
283,18.0,16.0,0.0,71.0,5951082.0,59.0,11.0,75327.0,205.934,2022.0,21.0,latifi,Canadian,williams,British,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,27
284,7.0,3.0,15.0,71.0,5918095.0,65.0,3.0,73953.0,209.76,2022.0,21.0,sainz,Spanish,ferrari,Italian,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,28
285,5.0,4.0,12.0,71.0,5922485.0,63.0,6.0,74253.0,208.912,2022.0,21.0,leclerc,Monegasque,ferrari,Italian,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,25
286,17.0,5.0,10.0,71.0,5923605.0,62.0,4.0,74164.0,209.163,2022.0,21.0,alonso,Spanish,alpine,French,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,41
287,16.0,8.0,4.0,71.0,5932734.0,65.0,9.0,75093.0,206.575,2022.0,21.0,ocon,French,alpine,French,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,26
288,9.0,11.0,0.0,71.0,5940227.0,64.0,15.0,75549.0,205.328,2022.0,21.0,vettel,German,aston_martin,British,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,35
289,15.0,10.0,1.0,71.0,5937596.0,50.0,8.0,74831.0,207.299,2022.0,21.0,stroll,Canadian,aston_martin,British,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,24
290,14.0,9.0,2.0,71.0,5936596.0,62.0,14.0,75511.0,205.432,2022.0,21.0,bottas,Finnish,alfa,Swiss,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,33
291,13.0,12.0,0.0,71.0,5943369.0,64.0,17.0,75801.99999999999,204.643,2022.0,21.0,zhou,Chinese,alfa,Swiss,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,23
292,4.0,7.0,6.0,71.0,5928124.0,62.0,7.0,74283.0,208.828,2022.0,21.0,perez,Mexican,red_bull,Austrian,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,32
293,3.0,6.0,8.0,71.0,5924100.0,64.0,5.0,74195.0,209.076,2022.0,21.0,max_verstappen,Dutch,red_bull,Austrian,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,25
294,12.0,13.0,0.0,71.0,5943943.0,63.0,10.0,75251.0,206.142,2022.0,21.0,mick_schumacher,German,haas,American,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,23
295,10.0,14.0,0.0,71.0,5945911.0,64.0,12.0,75327.0,205.934,2022.0,21.0,gasly,French,alphatauri,Italian,Finished,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,26
296,0.0,17.0,0.0,70.0,6026590.0,63.0,13.0,75508.0,205.44,2022.0,21.0,tsunoda,Japanese,alphatauri,Italian,+1 Lap,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,22
297,11.0,20.0,0.0,0.0,7100292.0,1.0,0.0,114921.0,202.503,2022.0,21.0,ricciardo,Australian,mclaren,British,Collision,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,33
298,8.0,19.0,0.0,0.0,7100292.0,1.0,0.0,114921.0,202.503,2022.0,21.0,kevin_magnussen,Danish,haas,American,Collision,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,30
299,6.0,18.0,0.0,50.0,6709632.0,48.0,18.0,75855.0,204.5,2022.0,21.0,norris,British,mclaren,British,Gearbox,interlagos,São Paulo,Brazil,-23.7036,-46.6997,785.0,11,23
300,18.0,14.0,0.0,57.0,5908559.0,50.0,16.0,97261.0,200.318,2022.0,1.0,ricciardo,Australian,mclaren,British,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,32
301,13.0,15.0,0.0,57.0,5909919.0,51.0,12.0,96988.0,200.882,2022.0,1.0,norris,British,mclaren,British,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,22
302,5.0,3.0,15.0,57.0,5863259.0,53.0,5.0,96228.00000000001,202.469,2022.0,1.0,hamilton,British,mercedes,German,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,37
303,7.0,5.0,10.0,57.0,5687713.0,36.0,10.0,96545.99999999999,201.802,2023.0,1.0,hamilton,British,mercedes,German,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,38
304,9.0,4.0,12.0,57.0,5864795.0,56.0,6.0,96301.99999999999,202.313,2022.0,1.0,russell,British,mercedes,German,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,24
305,6.0,7.0,6.0,57.0,5692609.0,33.0,17.0,97221.0,200.401,2023.0,1.0,russell,British,mercedes,German,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,25
306,14.0,13.0,0.0,57.0,5907516.0,50.0,18.0,97354.99999999999,200.125,2022.0,1.0,albon,Thai,williams,British,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,26
307,15.0,10.0,1.0,57.0,5726510.0,43.0,15.0,97144.0,200.559,2023.0,1.0,albon,Thai,williams,British,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,26
308,20.0,16.0,0.0,57.0,5915379.0,51.0,20.0,98251.0,198.3,2022.0,1.0,latifi,Canadian,williams,British,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,26
309,3.0,2.0,18.0,57.0,5859182.0,52.0,3.0,95740.00000000001,203.501,2022.0,1.0,sainz,Spanish,ferrari,Italian,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,27
310,4.0,4.0,12.0,57.0,5684788.0,37.0,14.0,97130.0,200.588,2023.0,1.0,sainz,Spanish,ferrari,Italian,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,28
311,1.0,1.0,26.0,57.0,5853584.0,51.0,1.0,94570.0,206.018,2022.0,1.0,leclerc,Monegasque,ferrari,Italian,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,24
312,8.0,9.0,2.0,57.0,5875974.0,44.0,10.0,96733.0,201.412,2022.0,1.0,alonso,Spanish,alpine,French,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,40
313,11.0,7.0,6.0,57.0,5873007.0,53.0,14.0,97110.0,200.63,2022.0,1.0,ocon,French,alpine,French,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,25
314,20.0,9.0,2.0,57.0,5710489.0,42.0,2.0,95068.0,204.939,2023.0,1.0,gasly,French,alpine,French,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,27
315,5.0,3.0,15.0,57.0,5675373.0,36.0,5.0,96156.0,202.62,2023.0,1.0,alonso,Spanish,aston_martin,British,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,41
316,17.0,17.0,0.0,57.0,5917413.0,49.0,19.0,98201.0,198.401,2022.0,1.0,hulkenberg,German,aston_martin,British,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,34
317,19.0,12.0,0.0,57.0,5899457.0,49.0,15.0,97146.0,200.555,2022.0,1.0,stroll,Canadian,aston_martin,British,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,23
318,8.0,6.0,8.0,57.0,5691238.0,32.0,9.0,96545.99999999999,201.802,2023.0,1.0,stroll,Canadian,aston_martin,British,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,24
319,6.0,6.0,8.0,57.0,5869703.0,53.0,7.0,96598.99999999999,201.691,2022.0,1.0,bottas,Finnish,alfa,Swiss,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,32
320,12.0,8.0,4.0,57.0,5709383.0,31.0,18.0,97378.99999999999,200.075,2023.0,1.0,bottas,Finnish,alfa,Swiss,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,33
321,15.0,10.0,1.0,57.0,5876648.0,39.0,9.0,96685.0,201.512,2022.0,1.0,zhou,Chinese,alfa,Swiss,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,22
322,2.0,2.0,18.0,57.0,5648723.0,37.0,7.0,96344.0,202.225,2023.0,1.0,perez,Mexican,red_bull,Austrian,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,33
323,1.0,1.0,25.0,57.0,5636736.0,44.0,6.0,96235.99999999999,202.452,2023.0,1.0,max_verstappen,Dutch,red_bull,Austrian,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,25
324,7.0,5.0,10.0,57.0,5868338.0,53.0,8.0,96622.99999999999,201.641,2022.0,1.0,kevin_magnussen,Danish,haas,American,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,29
325,12.0,11.0,0.0,57.0,5886158.0,37.0,11.0,96956.0,200.948,2022.0,1.0,mick_schumacher,German,haas,American,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,23
326,16.0,8.0,4.0,57.0,5873970.0,53.0,13.0,97104.0,200.642,2022.0,1.0,tsunoda,Japanese,alphatauri,Italian,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,21
327,14.0,11.0,0.0,57.0,5727606.0,42.0,12.0,96637.0,201.612,2023.0,1.0,tsunoda,Japanese,alphatauri,Italian,Finished,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,22
328,16.0,12.0,0.0,56.0,5823643.0,42.0,4.0,96037.0,202.871,2023.0,1.0,sargeant,American,williams,British,+1 Lap,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,22
329,13.0,16.0,0.0,56.0,5821602.0,56.0,1.0,93996.00000000001,207.276,2023.0,1.0,zhou,Chinese,alfa,Swiss,+1 Lap,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,23
330,10.0,15.0,0.0,56.0,5824222.0,42.0,11.0,96616.0,201.656,2023.0,1.0,hulkenberg,German,haas,American,+1 Lap,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,35
331,17.0,13.0,0.0,56.0,5824077.0,42.0,8.0,96471.0,201.959,2023.0,1.0,kevin_magnussen,Danish,haas,American,+1 Lap,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,30
332,19.0,14.0,0.0,56.0,5825315.0,30.0,19.0,97709.0,199.4,2023.0,1.0,de_vries,Dutch,alphatauri,Italian,+1 Lap,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,28
333,18.0,20.0,0.0,13.0,6734516.0,3.0,20.0,100691.0,193.494,2023.0,1.0,piastri,Australian,mclaren,British,Electrical,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,21
334,3.0,19.0,0.0,39.0,6699306.0,37.0,16.0,97170.0,200.506,2023.0,1.0,leclerc,Monegasque,ferrari,Italian,Engine,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,25
335,11.0,17.0,0.0,55.0,5919250.0,51.0,3.0,95822.0,203.327,2023.0,1.0,norris,British,mclaren,British,+2 Laps,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,23
336,10.0,20.0,0.0,44.0,6890653.0,34.0,17.0,97324.0,200.189,2022.0,1.0,gasly,French,alphatauri,Italian,Power Unit,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,26
337,4.0,18.0,0.0,56.0,6878303.0,52.0,4.0,96089.0,202.762,2022.0,1.0,perez,Mexican,red_bull,Austrian,Fuel pressure,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,32
338,2.0,19.0,0.0,54.0,6871813.0,51.0,2.0,95440.0,204.14,2022.0,1.0,max_verstappen,Dutch,red_bull,Austrian,Fuel pressure,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,24
339,9.0,18.0,0.0,41.0,6695576.0,34.0,13.0,96797.0,201.278,2023.0,1.0,ocon,French,alpine,French,Mechanical,bahrain,Sakhir,Bahrain,26.0325,50.5106,7.0,3,26
340,9.0,11.0,0.0,70.0,5824804.0,59.0,13.0,77932.0,201.452,2022.0,9.0,ricciardo,Australian,mclaren,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,32
341,14.0,15.0,0.0,70.0,5833902.0,63.0,11.0,77495.0,202.588,2022.0,9.0,norris,British,mclaren,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,22
342,7.0,13.0,0.0,70.0,5706711.0,65.0,8.0,76374.0,205.562,2023.0,8.0,norris,British,mclaren,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,23
343,8.0,11.0,0.0,70.0,5703449.0,59.0,11.0,76598.0,204.96,2023.0,8.0,piastri,Australian,mclaren,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,22
344,4.0,3.0,15.0,70.0,5788763.0,69.0,4.0,76167.0,206.12,2022.0,9.0,hamilton,British,mercedes,German,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,37
345,3.0,3.0,15.0,70.0,5642946.0,47.0,2.0,75396.0,208.228,2023.0,8.0,hamilton,British,mercedes,German,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,38
346,8.0,4.0,12.0,70.0,5794070.0,63.0,5.0,76418.0,205.443,2022.0,9.0,russell,British,mercedes,German,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,24
347,12.0,13.0,0.0,70.0,5826650.0,59.0,14.0,77951.0,201.403,2022.0,9.0,albon,Thai,williams,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,26
348,9.0,7.0,6.0,70.0,5699161.0,68.0,16.0,76917.0,204.11,2023.0,8.0,albon,Thai,williams,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,27
349,18.0,16.0,0.0,70.0,5841735.0,61.0,18.0,78539.99999999999,199.893,2022.0,9.0,latifi,Canadian,williams,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,26
350,3.0,2.0,19.0,70.0,5782750.0,63.0,1.0,75749.0,207.258,2022.0,9.0,sainz,Spanish,ferrari,Italian,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,27
351,11.0,5.0,10.0,70.0,5659888.0,47.0,6.0,75911.0,206.815,2023.0,8.0,sainz,Spanish,ferrari,Italian,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,28
352,19.0,5.0,10.0,70.0,5796925.0,62.0,3.0,75901.0,206.843,2022.0,9.0,leclerc,Monegasque,ferrari,Italian,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,24
353,10.0,4.0,12.0,70.0,5656996.0,47.0,5.0,75907.0,206.826,2023.0,8.0,leclerc,Monegasque,ferrari,Italian,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,25
354,2.0,9.0,2.0,70.0,5811702.0,63.0,6.0,76578.0,205.014,2022.0,9.0,alonso,Spanish,alpine,French,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,40
355,7.0,6.0,8.0,70.0,5805647.0,62.0,9.0,77110.0,203.6,2022.0,9.0,ocon,French,alpine,French,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,25
356,6.0,8.0,4.0,70.0,5700040.0,63.0,15.0,76782.0,204.469,2023.0,8.0,ocon,French,alpine,French,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,26
357,15.0,12.0,0.0,70.0,5703597.0,67.0,9.0,76425.0,205.424,2023.0,8.0,gasly,French,alpine,French,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,27
358,2.0,2.0,18.0,70.0,5647918.0,62.0,4.0,75779.0,207.176,2023.0,8.0,alonso,Spanish,aston_martin,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,41
359,16.0,12.0,0.0,70.0,5826002.0,63.0,15.0,77956.0,201.39,2022.0,9.0,vettel,German,aston_martin,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,34
360,17.0,10.0,1.0,70.0,5819979.0,64.0,10.0,77420.99999999999,202.782,2022.0,9.0,stroll,Canadian,aston_martin,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,23
361,16.0,9.0,2.0,70.0,5702750.0,58.0,10.0,76564.0,205.051,2023.0,8.0,stroll,Canadian,aston_martin,British,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,24
362,11.0,7.0,6.0,70.0,5807004.0,64.0,8.0,77010.0,203.864,2022.0,9.0,bottas,Finnish,alfa,Swiss,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,32
363,14.0,10.0,1.0,70.0,5702780.0,52.0,12.0,76625.0,204.888,2023.0,8.0,bottas,Finnish,alfa,Swiss,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,33
364,10.0,8.0,4.0,70.0,5808709.0,60.0,7.0,76926.99999999999,204.084,2022.0,9.0,zhou,Chinese,alfa,Swiss,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,23
365,12.0,6.0,9.0,70.0,5689376.0,70.0,1.0,74481.0,210.786,2023.0,8.0,perez,Mexican,red_bull,Austrian,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,33
366,1.0,1.0,25.0,70.0,5781757.0,64.0,2.0,75839.0,207.012,2022.0,9.0,max_verstappen,Dutch,red_bull,Austrian,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,24
367,1.0,1.0,25.0,70.0,5638348.0,68.0,3.0,75594.0,207.683,2023.0,8.0,max_verstappen,Dutch,red_bull,Austrian,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,25
368,5.0,17.0,0.0,70.0,5849937.0,11.0,16.0,78045.99999999999,201.158,2022.0,9.0,kevin_magnussen,Danish,haas,American,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,29
369,15.0,14.0,0.0,70.0,5826940.0,60.0,12.0,77810.0,201.768,2022.0,9.0,gasly,French,alphatauri,Italian,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,26
370,19.0,14.0,0.0,70.0,5711771.0,68.0,14.0,76666.0,204.779,2023.0,8.0,tsunoda,Japanese,alphatauri,Italian,Finished,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,23
371,20.0,16.0,0.0,69.0,5788861.0,58.0,17.0,77090.0,203.652,2023.0,8.0,zhou,Chinese,alfa,Swiss,+1 Lap,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,24
372,5.0,15.0,0.0,69.0,5789003.0,37.0,19.0,77232.0,203.278,2023.0,8.0,hulkenberg,German,haas,American,+1 Lap,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,35
373,13.0,17.0,0.0,69.0,5787897.0,55.0,7.0,76126.0,206.231,2023.0,8.0,kevin_magnussen,Danish,haas,American,+1 Lap,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,30
374,17.0,18.0,0.0,69.0,5788427.0,52.0,13.0,76656.0,204.805,2023.0,8.0,de_vries,Dutch,alphatauri,Italian,+1 Lap,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,28
375,20.0,18.0,0.0,47.0,6633027.0,15.0,17.0,78309.0,200.482,2022.0,9.0,tsunoda,Japanese,alphatauri,Italian,Accident,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,22
376,4.0,19.0,0.0,53.0,6482741.0,44.0,18.0,77097.00000000001,203.634,2023.0,8.0,russell,British,mercedes,German,Brakes,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,25
377,13.0,20.0,0.0,7.0,6638377.0,7.0,19.0,78844.0,199.122,2022.0,9.0,perez,Mexican,red_bull,Austrian,Gearbox,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,32
378,18.0,20.0,0.0,6.0,6496141.0,4.0,20.0,78437.0,200.155,2023.0,8.0,sargeant,American,williams,British,Engine,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,22
379,6.0,19.0,0.0,18.0,6639607.0,13.0,20.0,78967.0,198.812,2022.0,9.0,mick_schumacher,German,haas,American,Engine,villeneuve,Montreal,Canada,45.5,-73.5228,13.0,6,23
380,11.0,11.0,0.0,28.0,10976881.0,11.0,15.0,107843.0,193.848,2022.0,18.0,ricciardo,Australian,mclaren,British,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,33
381,10.0,10.0,1.0,28.0,10974786.0,8.0,17.0,108175.0,193.253,2022.0,18.0,norris,British,mclaren,British,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,22
382,6.0,5.0,10.0,28.0,10944330.0,11.0,7.0,105530.0,198.097,2022.0,18.0,hamilton,British,mercedes,German,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,37
383,8.0,8.0,4.0,28.0,10951665.0,21.0,13.0,107003.99999999999,195.368,2022.0,18.0,russell,British,mercedes,German,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,24
384,20.0,9.0,2.0,28.0,10974147.0,12.0,18.0,108371.00000000001,192.904,2022.0,18.0,latifi,Canadian,williams,British,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,27
385,2.0,3.0,15.0,28.0,10935767.0,10.0,3.0,104489.0,200.07,2022.0,18.0,leclerc,Monegasque,ferrari,Italian,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,24
386,7.0,7.0,6.0,28.0,10950373.0,25.0,2.0,104412.0,200.218,2022.0,18.0,alonso,Spanish,alpine,French,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,41
387,5.0,4.0,12.0,28.0,10943689.0,11.0,11.0,106559.0,196.184,2022.0,18.0,ocon,French,alpine,French,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,26
388,9.0,6.0,8.0,28.0,10950362.0,13.0,12.0,106964.0,195.441,2022.0,18.0,vettel,German,aston_martin,British,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,35
389,19.0,12.0,0.0,28.0,10977908.0,21.0,5.0,105205.0,198.709,2022.0,18.0,stroll,Canadian,aston_martin,British,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,23
390,12.0,15.0,0.0,28.0,10990500.0,11.0,14.0,107820.0,193.889,2022.0,18.0,bottas,Finnish,alfa,Swiss,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,33
391,14.0,16.0,0.0,28.0,10991047.0,20.0,1.0,104411.0,200.22,2022.0,18.0,zhou,Chinese,alfa,Swiss,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,23
392,4.0,2.0,18.0,28.0,10931070.0,11.0,9.0,106120.0,196.995,2022.0,18.0,perez,Mexican,red_bull,Austrian,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,32
393,1.0,1.0,25.0,28.0,10904004.0,10.0,4.0,104911.0,199.266,2022.0,18.0,max_verstappen,Dutch,red_bull,Austrian,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,25
394,18.0,14.0,0.0,28.0,10990020.0,10.0,16.0,108072.0,193.437,2022.0,18.0,kevin_magnussen,Danish,haas,American,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,30
395,15.0,17.0,0.0,28.0,10996527.0,22.0,6.0,105387.0,198.366,2022.0,18.0,mick_schumacher,German,haas,American,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,23
396,17.0,18.0,0.0,28.0,11012095.0,13.0,10.0,106545.0,196.21,2022.0,18.0,gasly,French,alphatauri,Italian,Finished,suzuka,Suzuka,Japan,34.8431,136.541,45.0,10,26
